make,model,brand,price_eur,mileage_km,registration_date,registration_year,registration_month,fuel_type,listing_country,page,price_outlier_iqr,mileage_outlier_iqr,logical_issue,age_years
audi,a4,audi,31990,30520.0,2020-08-01,2020.0,8.0,petrol,germany,129,False,False,False,5.0
audi,a6 allroad,audi,47990,92000.0,2022-11-01,2022.0,11.0,3,italy,129,False,False,False,3.0
audi,sq5,audi,72999,8089.0,2025-01-01,2025.0,1.0,diesel,germany,129,True,False,False,0.0
audi,a3,audi,26900,62000.0,2024-06-01,2024.0,6.0,diesel,italy,129,False,False,False,1.0
audi,a5,audi,34749,82450.0,2022-09-01,2022.0,9.0,petrol,germany,129,False,False,False,3.0
audi,q3,audi,33910,65900.0,2022-12-01,2022.0,12.0,2,germany,129,False,False,False,3.0
audi,q3,audi,54990,10.0,,,,2,germany,129,False,False,False,
audi,a5,audi,34590,91902.0,2021-12-01,2021.0,12.0,diesel,germany,129,False,False,False,4.0
audi,a1,audi,16980,95587.0,2021-11-01,2021.0,11.0,petrol,belgium,129,False,False,False,4.0
audi,q5,audi,35850,79751.0,2022-11-01,2022.0,11.0,diesel,germany,129,False,False,False,3.0
audi,q5,audi,33950,59700.0,2022-07-01,2022.0,7.0,petrol,germany,129,False,False,False,3.0
audi,rs5,audi,49999,52402.0,2019-05-01,2019.0,5.0,petrol,belgium,130,False,False,False,6.0
audi,q5,audi,33950,59700.0,2022-07-01,2022.0,7.0,petrol,germany,130,False,False,False,3.0
audi,a4,audi,28970,41450.0,2022-12-01,2022.0,12.0,petrol,germany,130,False,False,False,3.0
audi,q5,audi,37490,75300.0,2023-04-01,2023.0,4.0,diesel,germany,130,False,False,False,2.0
audi,e-tron,audi,26801,36278.0,2022-05-01,2022.0,5.0,electric,germany,130,False,False,False,3.0
audi,q3,audi,33980,9891.0,2024-10-01,2024.0,10.0,petrol,germany,130,False,False,False,1.0
audi,q5,audi,35990,88500.0,2021-01-01,2021.0,1.0,diesel,belgium,130,False,False,False,4.0
audi,sq5,audi,49800,39899.0,2023-04-01,2023.0,4.0,diesel,germany,130,False,False,False,2.0
audi,a3,audi,36990,30463.0,2022-02-01,2022.0,2.0,diesel,italy,130,False,False,False,3.0
audi,a3,audi,24850,69400.0,2022-02-01,2022.0,2.0,2,italy,130,False,False,False,3.0
audi,q5,audi,45990,39000.0,2023-09-01,2023.0,9.0,diesel,a,130,False,False,False,2.0
audi,a5,audi,49930,15982.0,2024-09-01,2024.0,9.0,petrol,germany,130,False,False,False,1.0
audi,q5,audi,33990,94757.0,2020-12-01,2020.0,12.0,diesel,a,130,False,False,False,5.0
audi,a5,audi,64900,10.0,2025-06-01,2025.0,6.0,3,italy,130,False,False,False,0.0
audi,a1,audi,21940,22000.0,2023-05-01,2023.0,5.0,petrol,a,130,False,False,False,2.0
audi,a5,audi,49511,9925.0,2024-09-01,2024.0,9.0,petrol,germany,130,False,False,False,1.0
audi,a4,audi,40990,45169.0,2023-06-01,2023.0,6.0,diesel,belgium,130,False,False,False,2.0
audi,a6,audi,14300,206000.0,2015-04-01,2015.0,4.0,diesel,a,131,False,False,False,10.0
audi,q2,audi,18990,81581.0,2020-09-01,2020.0,9.0,diesel,spain,131,False,False,False,5.0
audi,q3,audi,26990,58853.0,2017-10-01,2017.0,10.0,diesel,germany,131,False,False,False,8.0
audi,a3,audi,33990,7637.0,2024-11-01,2024.0,11.0,petrol,germany,131,False,False,False,1.0
audi,s3,audi,42940,39538.0,2023-07-01,2023.0,7.0,petrol,a,131,False,False,False,2.0
audi,q4 e-tron,audi,32500,30800.0,2022-11-01,2022.0,11.0,electric,germany,131,False,False,False,3.0
audi,q7,audi,54900,39000.0,2023-07-01,2023.0,7.0,diesel,germany,131,False,False,False,2.0
audi,a3,audi,24880,106000.0,2022-08-01,2022.0,8.0,diesel,a,131,False,False,False,3.0
audi,q3,audi,38900,3955.0,2023-06-01,2023.0,6.0,diesel,germany,131,False,False,False,2.0
audi,q5,audi,43900,60000.0,2022-09-01,2022.0,9.0,3,italy,131,False,False,False,3.0
audi,a5,audi,15950,157257.0,2012-11-01,2012.0,11.0,petrol,netherlands,131,False,False,False,13.0
audi,a3,audi,13900,124132.0,2014-08-01,2014.0,8.0,2,germany,131,False,False,False,11.0
audi,s3,audi,36870,90290.0,2022-08-01,2022.0,8.0,petrol,germany,131,False,False,False,3.0
audi,q2,audi,26500,37000.0,2022-04-01,2022.0,4.0,diesel,italy,131,False,False,False,3.0
audi,a3,audi,36930,10500.0,2025-04-01,2025.0,4.0,petrol,a,131,False,False,False,0.0
audi,a6,audi,19699,178000.0,2016-11-01,2016.0,11.0,diesel,germany,132,False,False,False,9.0
audi,rs6,audi,44500,115000.0,2017-11-01,2017.0,11.0,petrol,italy,132,False,False,False,8.0
audi,a4,audi,12888,121589.0,2015-10-01,2015.0,10.0,petrol,germany,132,False,False,False,10.0
audi,q5,audi,39405,89915.0,2023-08-01,2023.0,8.0,2,germany,132,False,False,False,2.0
audi,q2,audi,25770,7690.0,2024-11-01,2024.0,11.0,petrol,germany,132,False,False,False,1.0
audi,q4 e-tron,audi,30860,57500.0,2022-10-01,2022.0,10.0,electric,germany,132,False,False,False,3.0
audi,a6,audi,34590,88543.0,2020-01-01,2020.0,1.0,3,a,132,False,False,False,5.0
audi,a6,audi,22500,99000.0,2017-10-01,2017.0,10.0,diesel,italy,132,False,False,False,8.0
audi,a5,audi,29480,46000.0,2019-05-01,2019.0,5.0,petrol,germany,132,False,False,False,6.0
audi,a6,audi,35476,41831.0,2022-11-01,2022.0,11.0,2,germany,132,False,False,False,3.0
audi,a3,audi,34949,18000.0,2024-09-01,2024.0,9.0,diesel,germany,132,False,False,False,1.0
audi,q3,audi,31180,20000.0,2022-08-01,2022.0,8.0,2,germany,132,False,False,False,3.0
audi,a4,audi,29990,78300.0,2022-12-01,2022.0,12.0,diesel,germany,132,False,False,False,3.0
audi,q3,audi,16800,117350.0,2018-05-01,2018.0,5.0,diesel,italy,132,False,False,False,7.0
audi,s6,audi,44970,79500.0,2019-12-01,2019.0,12.0,diesel,germany,132,False,False,False,6.0
audi,q5,audi,55875,9256.0,2023-11-01,2023.0,11.0,diesel,germany,132,False,False,False,2.0
audi,a6,audi,27990,118738.0,2021-05-01,2021.0,5.0,diesel,a,132,False,False,False,4.0
audi,a1,audi,17780,107250.0,2022-09-01,2022.0,9.0,petrol,germany,132,False,False,False,3.0
audi,e-tron,audi,35400,50956.0,2021-01-01,2021.0,1.0,electric,belgium,133,False,False,False,4.0
audi,a1,audi,17780,107250.0,2022-09-01,2022.0,9.0,petrol,germany,133,False,False,False,3.0
audi,a6,audi,69440,10.0,,,,diesel,germany,133,True,False,False,
audi,q5,audi,51900,19980.0,2023-08-01,2023.0,8.0,2,belgium,133,False,False,False,2.0
audi,q5,audi,45850,45605.0,2023-02-01,2023.0,2.0,petrol,germany,133,False,False,False,2.0
audi,a6,audi,43715,55843.0,2022-12-01,2022.0,12.0,2,germany,133,False,False,False,3.0
audi,q5,audi,36950,67037.0,2020-11-01,2020.0,11.0,2,netherlands,133,False,False,False,5.0
audi,q3,audi,34690,22250.0,2024-09-01,2024.0,9.0,petrol,germany,133,False,False,False,1.0
audi,q5,audi,26900,104000.0,2018-03-01,2018.0,3.0,diesel,germany,133,False,False,False,7.0
audi,q2,audi,26440,10.0,,,,petrol,germany,133,False,False,False,
audi,a6,audi,32900,45000.0,2021-02-01,2021.0,2.0,diesel,germany,133,False,False,False,4.0
audi,rs6,audi,63880,82396.0,2016-06-01,2016.0,6.0,petrol,germany,133,False,False,False,9.0
audi,tts,audi,29500,99000.0,2016-09-01,2016.0,9.0,petrol,italy,133,False,False,False,9.0
audi,s3,audi,22200,114218.0,2016-06-01,2016.0,6.0,petrol,germany,133,False,False,False,9.0
audi,q4 e-tron,audi,34890,26387.0,2022-07-01,2022.0,7.0,electric,germany,133,False,False,False,3.0
audi,a3,audi,30999,2700.0,2025-07-01,2025.0,7.0,petrol,germany,133,False,False,False,0.0
audi,q5,audi,34780,61990.0,2021-07-01,2021.0,7.0,diesel,germany,133,False,False,False,4.0
audi,q3,audi,20900,135187.0,2019-11-01,2019.0,11.0,diesel,italy,134,False,False,False,6.0
audi,q4 e-tron,audi,30990,56121.0,2022-09-01,2022.0,9.0,electric,a,134,False,False,False,3.0
audi,a3,audi,22340,69000.0,2020-07-01,2020.0,7.0,diesel,germany,134,False,False,False,5.0
audi,e-tron,audi,29750,66333.0,2020-12-01,2020.0,12.0,electric,netherlands,134,False,False,False,5.0
audi,q7,audi,64895,42999.0,2022-05-01,2022.0,5.0,2,netherlands,134,False,False,False,3.0
audi,sq5,audi,48980,46030.0,2022-04-01,2022.0,4.0,diesel,germany,134,False,False,False,3.0
audi,a6,audi,32150,72200.0,2021-11-01,2021.0,11.0,diesel,germany,134,False,False,False,4.0
audi,a5,audi,61900,5.0,2025-10-01,2025.0,10.0,3,italy,134,False,False,False,0.0
audi,q7,audi,48888,110000.0,2021-06-01,2021.0,6.0,diesel,germany,134,False,False,False,4.0
audi,q3,audi,47990,14.0,2025-08-01,2025.0,8.0,diesel,italy,134,False,False,False,0.0
audi,a4,audi,24280,88206.0,2022-08-01,2022.0,8.0,diesel,germany,134,False,False,False,3.0
audi,a3,audi,23850,46272.0,2022-11-01,2022.0,11.0,2,germany,134,False,False,False,3.0
audi,q3,audi,20290,128534.0,2019-07-01,2019.0,7.0,petrol,a,134,False,False,False,6.0
audi,e-tron,audi,31950,137310.0,2020-07-01,2020.0,7.0,electric,belgium,134,False,False,False,5.0
audi,a1,audi,19950,28790.0,2022-04-01,2022.0,4.0,petrol,germany,134,False,False,False,3.0
audi,q3,audi,38490,11810.0,2024-09-01,2024.0,9.0,petrol,germany,134,False,False,False,1.0
audi,a6,audi,28900,88596.0,2018-03-01,2018.0,3.0,petrol,netherlands,134,False,False,False,7.0
audi,a5,audi,37999,7514.0,2024-04-01,2024.0,4.0,diesel,germany,134,False,False,False,1.0
audi,a3,audi,21000,120752.0,2020-04-01,2020.0,4.0,petrol,netherlands,134,False,False,False,5.0
audi,a5,audi,33490,61817.0,2021-04-01,2021.0,4.0,diesel,germany,134,False,False,False,4.0
audi,a3,audi,25950,33000.0,2021-07-01,2021.0,7.0,2,italy,135,False,False,False,4.0
audi,a5,audi,9944,220553.0,2012-01-01,2012.0,1.0,petrol,netherlands,135,False,True,False,13.0
audi,allroad,audi,37880,59195.0,2021-07-01,2021.0,7.0,diesel,germany,135,False,False,False,4.0
audi,a6,audi,52970,23000.0,2023-06-01,2023.0,6.0,petrol,germany,135,False,False,False,2.0
audi,a5,audi,29990,58672.0,2020-11-01,2020.0,11.0,petrol,belgium,135,False,False,False,5.0
audi,rs q3,audi,49980,61300.0,2022-10-01,2022.0,10.0,petrol,germany,135,False,False,False,3.0
audi,q8,audi,68500,39000.0,2023-04-01,2023.0,4.0,3,italy,135,True,False,False,2.0
audi,tt,audi,14990,103950.0,2014-05-01,2014.0,5.0,petrol,germany,135,False,False,False,11.0
audi,sq2,audi,29890,73200.0,2019-07-01,2019.0,7.0,petrol,germany,135,False,False,False,6.0
audi,s5,audi,33410,109900.0,2018-02-01,2018.0,2.0,petrol,germany,135,False,False,False,7.0
audi,rs5,audi,69950,93596.0,2020-12-01,2020.0,12.0,petrol,netherlands,135,True,False,False,5.0
audi,q4 e-tron,audi,29990,51990.0,2022-06-01,2022.0,6.0,electric,germany,135,False,False,False,3.0
audi,q5,audi,30960,138106.0,2021-06-01,2021.0,6.0,diesel,germany,135,False,False,False,4.0
audi,a4,audi,28500,62480.0,2021-02-01,2021.0,2.0,2,italy,135,False,False,False,4.0
audi,q7,audi,61500,154135.0,2020-02-01,2020.0,2.0,diesel,netherlands,135,False,False,False,5.0
audi,q3,audi,44495,71594.0,2020-01-01,2020.0,1.0,petrol,netherlands,135,False,False,False,5.0
audi,q7,audi,48790,130530.0,2022-11-01,2022.0,11.0,diesel,germany,135,False,False,False,3.0
audi,rs4,audi,56945,84867.0,2018-03-01,2018.0,3.0,petrol,netherlands,135,False,False,False,7.0
audi,a3,audi,16900,69000.0,2018-04-01,2018.0,4.0,petrol,belgium,136,False,False,False,7.0
audi,q2,audi,39500,4905.0,2025-03-01,2025.0,3.0,petrol,netherlands,136,False,False,False,0.0
audi,a6,audi,31450,50463.0,2022-10-01,2022.0,10.0,diesel,germany,136,False,False,False,3.0
audi,a6,audi,59811,9234.0,2025-02-01,2025.0,2.0,2,germany,136,False,False,False,0.0
audi,rs3,audi,38900,125250.0,2020-12-01,2020.0,12.0,petrol,germany,136,False,False,False,5.0
audi,sq7,audi,69900,55069.0,2022-05-01,2022.0,5.0,petrol,germany,136,True,False,False,3.0
audi,a3,audi,6700,204676.0,2011-03-01,2011.0,3.0,petrol,netherlands,136,False,False,False,14.0
audi,q3,audi,54900,5000.0,2025-10-01,2025.0,10.0,2,germany,136,False,False,False,0.0
audi,q5,audi,56990,62332.0,2022-11-01,2022.0,11.0,2,netherlands,136,False,False,False,3.0
audi,a3,audi,14850,123907.0,2016-10-01,2016.0,10.0,2,netherlands,136,False,False,False,9.0
audi,q8,audi,49450,185870.0,2018-10-01,2018.0,10.0,3,netherlands,136,False,False,False,7.0
audi,a6,audi,43400,39200.0,2022-10-01,2022.0,10.0,diesel,germany,136,False,False,False,3.0
audi,a6,audi,43900,19600.0,2023-04-01,2023.0,4.0,3,italy,136,False,False,False,2.0
audi,a3,audi,18190,78576.0,2020-01-01,2020.0,1.0,petrol,germany,136,False,False,False,5.0
audi,s5,audi,44999,50534.0,2021-06-01,2021.0,6.0,petrol,belgium,136,False,False,False,4.0
audi,a5,audi,38999,40300.0,2021-01-01,2021.0,1.0,diesel,belgium,136,False,False,False,4.0
audi,q4 e-tron,audi,35550,36641.0,2024-08-01,2024.0,8.0,electric,germany,136,False,False,False,1.0
audi,rs7,audi,57800,95000.0,2017-03-01,2017.0,3.0,petrol,germany,137,False,False,False,8.0
audi,a6,audi,31749,114750.0,2019-12-01,2019.0,12.0,diesel,germany,137,False,False,False,6.0
audi,q7,audi,45900,174440.0,2019-11-01,2019.0,11.0,diesel,germany,137,False,False,False,6.0
audi,q5,audi,39945,86818.0,2020-10-01,2020.0,10.0,2,netherlands,137,False,False,False,5.0
audi,q2,audi,31800,1.0,2025-10-01,2025.0,10.0,diesel,italy,137,False,False,False,0.0
audi,a4,audi,9999,200000.0,2012-03-01,2012.0,3.0,diesel,spain,137,False,False,False,13.0
audi,a3,audi,27940,27896.0,2022-06-01,2022.0,6.0,2,germany,137,False,False,False,3.0
audi,e-tron,audi,26990,22539.0,2020-11-01,2020.0,11.0,electric,germany,137,False,False,False,5.0
audi,a4,audi,35900,70000.0,2022-05-01,2022.0,5.0,diesel,germany,137,False,False,False,3.0
audi,a1,audi,9750,158471.0,2013-11-01,2013.0,11.0,petrol,netherlands,137,False,False,False,12.0
audi,a5,audi,44649,9700.0,2025-05-01,2025.0,5.0,petrol,germany,137,False,False,False,0.0
audi,rs q3,audi,53950,110424.0,2020-12-01,2020.0,12.0,petrol,netherlands,137,False,False,False,5.0
audi,a3,audi,33830,20700.0,2023-05-01,2023.0,5.0,2,germany,137,False,False,False,2.0
audi,a6,audi,63950,25.0,2025-11-01,2025.0,11.0,petrol,belgium,137,False,False,False,0.0
audi,q4 e-tron,audi,29440,50300.0,2022-10-01,2022.0,10.0,electric,germany,137,False,False,False,3.0
audi,a1,audi,10600,139339.0,2017-04-01,2017.0,4.0,diesel,italy,137,False,False,False,8.0
audi,rs3,audi,61200,23000.0,2023-03-01,2023.0,3.0,petrol,belgium,137,False,False,False,2.0
audi,a5,audi,31890,64000.0,2020-01-01,2020.0,1.0,diesel,germany,137,False,False,False,5.0
audi,a4,audi,15490,131000.0,2017-08-01,2017.0,8.0,diesel,germany,138,False,False,False,8.0
audi,q3,audi,30850,71973.0,2021-08-01,2021.0,8.0,2,germany,138,False,False,False,4.0
audi,a3,audi,32990,4566.0,2025-02-01,2025.0,2.0,petrol,germany,138,False,False,False,0.0
audi,a5,audi,54980,1030.0,2025-07-01,2025.0,7.0,petrol,belgium,138,False,False,False,0.0
audi,a3,audi,34500,15394.0,2024-07-01,2024.0,7.0,diesel,italy,138,False,False,False,1.0
audi,a3,audi,29980,16980.0,2025-01-01,2025.0,1.0,petrol,germany,138,False,False,False,0.0
audi,q7,audi,64950,17161.0,2024-04-01,2024.0,4.0,diesel,germany,138,False,False,False,1.0
audi,rs3,audi,39980,75645.0,2016-01-01,2016.0,1.0,petrol,netherlands,138,False,False,False,9.0
audi,e-tron,audi,41990,43280.0,2022-09-01,2022.0,9.0,electric,germany,138,False,False,False,3.0
audi,a3,audi,25499,148284.0,2022-04-01,2022.0,4.0,2,netherlands,138,False,False,False,3.0
audi,q4 e-tron,audi,28420,51900.0,2022-10-01,2022.0,10.0,electric,germany,138,False,False,False,3.0
audi,q7,audi,76950,54991.0,2022-08-01,2022.0,8.0,2,netherlands,138,True,False,False,3.0
audi,a1,audi,19100,105254.0,2019-06-01,2019.0,6.0,petrol,italy,138,False,False,False,6.0
audi,q2,audi,26900,49000.0,2023-01-01,2023.0,1.0,diesel,italy,138,False,False,False,2.0
audi,q8,audi,53990,173000.0,2021-04-01,2021.0,4.0,diesel,a,138,False,False,False,4.0
audi,q3,audi,29900,58400.0,2022-05-01,2022.0,5.0,2,italy,138,False,False,False,3.0
audi,sq2,audi,30950,79800.0,2022-02-01,2022.0,2.0,petrol,germany,138,False,False,False,3.0
audi,q3,audi,32680,40900.0,2020-07-01,2020.0,7.0,petrol,germany,138,False,False,False,5.0
audi,a3,audi,26500,86371.0,2023-04-01,2023.0,4.0,diesel,italy,138,False,False,False,2.0
audi,a4,audi,23490,49784.0,2020-11-01,2020.0,11.0,petrol,germany,139,False,False,False,5.0
audi,a3,audi,26500,86371.0,2023-04-01,2023.0,4.0,diesel,italy,139,False,False,False,2.0
audi,a3,audi,15000,80000.0,2018-01-01,2018.0,1.0,diesel,spain,139,False,False,False,7.0
audi,a1,audi,21800,52900.0,2023-07-01,2023.0,7.0,petrol,italy,139,False,False,False,2.0
audi,a3,audi,20490,87039.0,2021-05-01,2021.0,5.0,petrol,belgium,139,False,False,False,4.0
audi,q3,audi,28480,40567.0,2022-09-01,2022.0,9.0,2,germany,139,False,False,False,3.0
audi,e-tron,audi,21850,111707.0,2019-12-01,2019.0,12.0,electric,netherlands,139,False,False,False,6.0
audi,a3,audi,29990,20000.0,2024-10-01,2024.0,10.0,petrol,belgium,139,False,False,False,1.0
audi,q2,audi,31449,11700.0,2024-11-01,2024.0,11.0,petrol,germany,139,False,False,False,1.0
audi,q4 e-tron,audi,23680,17481.0,2022-03-01,2022.0,3.0,electric,germany,139,False,False,False,3.0
audi,q5,audi,39880,65218.0,2022-09-01,2022.0,9.0,2,germany,139,False,False,False,3.0
audi,a3,audi,21590,65277.0,2022-04-01,2022.0,4.0,2,a,139,False,False,False,3.0
audi,a6,audi,51990,32941.0,2023-08-01,2023.0,8.0,petrol,belgium,139,False,False,False,2.0
audi,rs q3,audi,49800,45000.0,2022-01-01,2022.0,1.0,petrol,italy,139,False,False,False,3.0
audi,q3,audi,15950,143335.0,2015-01-01,2015.0,1.0,petrol,netherlands,139,False,False,False,10.0
audi,a4,audi,27950,57579.0,2020-01-01,2020.0,1.0,diesel,germany,139,False,False,False,5.0
audi,a3,audi,28900,79670.0,2022-11-01,2022.0,11.0,2,netherlands,139,False,False,False,3.0
audi,q5,audi,31980,123174.0,2021-01-01,2021.0,1.0,2,belgium,139,False,False,False,4.0
audi,q7,audi,19500,175000.0,2015-06-01,2015.0,6.0,diesel,italy,140,False,False,False,10.0
audi,q5,audi,31980,123174.0,2021-01-01,2021.0,1.0,2,belgium,140,False,False,False,4.0
audi,q4 e-tron,audi,30945,38925.0,2022-09-01,2022.0,9.0,electric,germany,140,False,False,False,3.0
audi,q3,audi,31900,22000.0,2021-07-01,2021.0,7.0,petrol,italy,140,False,False,False,4.0
audi,a7,audi,18800,200000.0,2014-02-01,2014.0,2.0,diesel,germany,140,False,False,False,11.0
audi,q5,audi,34450,91500.0,2021-12-01,2021.0,12.0,diesel,germany,140,False,False,False,4.0
audi,a1,audi,12950,76766.0,2016-02-01,2016.0,2.0,petrol,netherlands,140,False,False,False,9.0
audi,q3,audi,37490,18488.0,2024-09-01,2024.0,9.0,petrol,germany,140,False,False,False,1.0
audi,q5,audi,57895,59000.0,2021-11-01,2021.0,11.0,2,netherlands,140,False,False,False,4.0
audi,a3,audi,15990,123000.0,2017-12-01,2017.0,12.0,diesel,italy,140,False,False,False,8.0
audi,q3,audi,38499,85910.0,2020-12-01,2020.0,12.0,petrol,netherlands,140,False,False,False,5.0
audi,e-tron gt,audi,49990,36092.0,2021-08-01,2021.0,8.0,electric,l,140,False,False,False,4.0
audi,s3,audi,39925,19596.0,2022-11-01,2022.0,11.0,petrol,germany,140,False,False,False,3.0
audi,a6,audi,37550,48220.0,2023-05-01,2023.0,5.0,2,germany,140,False,False,False,2.0
audi,q3,audi,48500,1100.0,2023-07-01,2023.0,7.0,diesel,italy,140,False,False,False,2.0
audi,a5,audi,44275,6930.0,2024-04-01,2024.0,4.0,petrol,germany,140,False,False,False,1.0
audi,q3,audi,33590,26149.0,2025-02-01,2025.0,2.0,petrol,germany,140,False,False,False,0.0
audi,q4 e-tron,audi,25490,22150.0,2022-12-01,2022.0,12.0,electric,a,140,False,False,False,3.0
audi,a1,audi,25490,17987.0,2024-12-01,2024.0,12.0,petrol,l,140,False,False,False,1.0
audi,a5,audi,43790,32000.0,2020-02-01,2020.0,2.0,diesel,germany,140,False,False,False,5.0
audi,q3,audi,16780,79759.0,2017-08-01,2017.0,8.0,petrol,germany,141,False,False,False,8.0
audi,q5,audi,54399,,,,,diesel,germany,141,False,False,False,
audi,q7,audi,47989,94750.0,2021-05-01,2021.0,5.0,2,germany,141,False,False,False,4.0
audi,q3,audi,54400,6001.0,2025-11-01,2025.0,11.0,2,germany,141,False,False,False,0.0
audi,q5,audi,33950,59271.0,2018-06-01,2018.0,6.0,petrol,belgium,141,False,False,False,7.0
audi,q5,audi,41899,59350.0,2021-10-01,2021.0,10.0,3,italy,141,False,False,False,4.0
audi,q2,audi,36990,12000.0,2025-06-01,2025.0,6.0,petrol,germany,141,False,False,False,0.0
audi,sq7,audi,64990,32431.0,2021-09-01,2021.0,9.0,petrol,germany,141,False,False,False,4.0
audi,q3,audi,33990,80825.0,2021-07-01,2021.0,7.0,petrol,belgium,141,False,False,False,4.0
audi,a5,audi,47490,14655.0,2025-05-01,2025.0,5.0,petrol,belgium,141,False,False,False,0.0
audi,a4,audi,33490,33530.0,2022-10-01,2022.0,10.0,petrol,a,141,False,False,False,3.0
audi,q3,audi,33980,61750.0,2022-09-01,2022.0,9.0,2,germany,141,False,False,False,3.0
audi,a6,audi,49970,37000.0,2024-03-01,2024.0,3.0,diesel,germany,141,False,False,False,1.0
audi,s8,audi,46880,100000.0,2017-09-01,2017.0,9.0,petrol,germany,141,False,False,False,8.0
audi,a4,audi,27990,61220.0,2020-10-01,2020.0,10.0,diesel,germany,141,False,False,False,5.0
audi,q2,audi,28977,8300.0,2023-11-01,2023.0,11.0,petrol,germany,141,False,False,False,2.0
audi,a6,audi,27750,64135.0,2020-02-01,2020.0,2.0,diesel,germany,142,False,False,False,5.0
audi,a4,audi,28900,26232.0,2023-02-01,2023.0,2.0,2,italy,142,False,False,False,2.0
audi,a5,audi,15999,209500.0,2016-03-01,2016.0,3.0,diesel,italy,142,False,False,False,9.0
audi,a6,audi,39950,85521.0,2020-01-01,2020.0,1.0,diesel,germany,142,False,False,False,5.0
audi,a3,audi,25950,73775.0,2022-05-01,2022.0,5.0,diesel,italy,142,False,False,False,3.0
audi,q3,audi,15500,95500.0,2015-03-01,2015.0,3.0,diesel,italy,142,False,False,False,10.0
audi,a6,audi,49500,18500.0,2023-12-01,2023.0,12.0,3,italy,142,False,False,False,2.0
audi,q4 e-tron,audi,28885,61642.0,2021-12-01,2021.0,12.0,electric,netherlands,142,False,False,False,4.0
audi,q5,audi,39899,98904.0,2022-09-01,2022.0,9.0,diesel,italy,142,False,False,False,3.0
audi,a6,audi,29450,79533.0,2022-08-01,2022.0,8.0,diesel,germany,142,False,False,False,3.0
audi,a6,audi,35900,59000.0,2020-07-01,2020.0,7.0,diesel,germany,142,False,False,False,5.0
audi,q5,audi,33880,79200.0,2020-09-01,2020.0,9.0,2,a,142,False,False,False,5.0
audi,q2,audi,28999,5900.0,2024-12-01,2024.0,12.0,petrol,germany,142,False,False,False,1.0
audi,a2,audi,4900,188116.0,2004-09-01,2004.0,9.0,petrol,netherlands,142,False,False,False,21.0
audi,q4 e-tron,audi,37480,27800.0,2022-08-01,2022.0,8.0,electric,germany,142,False,False,False,3.0
audi,sq5,audi,46890,62039.0,2021-08-01,2021.0,8.0,diesel,germany,142,False,False,False,4.0
audi,q3,audi,36950,67342.0,2021-06-01,2021.0,6.0,2,netherlands,142,False,False,False,4.0
audi,a5,audi,48480,10166.0,2025-05-01,2025.0,5.0,petrol,a,142,False,False,False,0.0
audi,a3,audi,6950,188000.0,2011-12-01,2011.0,12.0,diesel,belgium,143,False,False,False,14.0
audi,a5,audi,48480,10166.0,2025-05-01,2025.0,5.0,petrol,a,143,False,False,False,0.0
audi,a3,audi,32990,27390.0,2024-06-01,2024.0,6.0,petrol,italy,143,False,False,False,1.0
audi,a1,audi,20980,37576.0,2021-08-01,2021.0,8.0,petrol,belgium,143,False,False,False,4.0
audi,q8 e-tron,audi,48999,21350.0,2023-11-01,2023.0,11.0,electric,germany,143,False,False,False,2.0
audi,q5,audi,29449,108450.0,2020-11-01,2020.0,11.0,2,germany,143,False,False,False,5.0
audi,q2,audi,22990,99550.0,2023-04-01,2023.0,4.0,petrol,a,143,False,False,False,2.0
audi,a3,audi,23999,72100.0,2021-09-01,2021.0,9.0,2,belgium,143,False,False,False,4.0
audi,e-tron,audi,32880,42400.0,2021-03-01,2021.0,3.0,electric,a,143,False,False,False,4.0
audi,q5,audi,40800,30765.0,2023-02-01,2023.0,2.0,diesel,germany,143,False,False,False,2.0
audi,q5,audi,39890,41264.0,2022-08-01,2022.0,8.0,2,germany,143,False,False,False,3.0
audi,a4,audi,31490,92161.0,2023-02-01,2023.0,2.0,diesel,germany,143,False,False,False,2.0
audi,rs q3,audi,46500,110459.0,2021-04-01,2021.0,4.0,petrol,italy,143,False,False,False,4.0
audi,q6 e-tron,audi,54999,8815.0,2025-06-01,2025.0,6.0,electric,belgium,143,False,False,False,0.0
audi,a6,audi,29749,119750.0,2020-07-01,2020.0,7.0,diesel,germany,143,False,False,False,5.0
audi,q4 e-tron,audi,28820,18850.0,2022-12-01,2022.0,12.0,electric,germany,143,False,False,False,3.0
audi,a6,audi,31950,62093.0,2022-10-01,2022.0,10.0,3,italy,143,False,False,False,3.0
audi,q3,audi,28870,103240.0,2020-05-01,2020.0,5.0,diesel,italy,143,False,False,False,5.0
audi,q2,audi,20790,37375.0,2020-09-01,2020.0,9.0,diesel,belgium,144,False,False,False,5.0
audi,q5,audi,46870,57527.0,2023-08-01,2023.0,8.0,diesel,germany,144,False,False,False,2.0
audi,a5,audi,30990,78786.0,2021-01-01,2021.0,1.0,diesel,belgium,144,False,False,False,4.0
audi,q3,audi,24980,60884.0,2022-08-01,2022.0,8.0,2,germany,144,False,False,False,3.0
audi,a3,audi,32900,26000.0,2024-07-01,2024.0,7.0,petrol,italy,144,False,False,False,1.0
audi,a1,audi,18500,63062.0,2020-05-01,2020.0,5.0,petrol,italy,144,False,False,False,5.0
audi,a8,audi,67990,78172.0,2023-06-01,2023.0,6.0,diesel,germany,144,True,False,False,2.0
