make,model,brand,price_eur,price_label,mileage_km,power_hp,registration_date,registration_year,registration_month,fuel_type,listing_country,page,price_outlier_iqr,mileage_outlier_iqr,power_outlier_iqr,logical_issue,age_years
audi,a3,audi,22449,fair-price,99750.0,184.0,2019-09-01,2019.0,9.0,diesel,germany,170,False,False,False,False,6.0
audi,a3,audi,9200,fair-price,225300.0,110.0,2015-07-01,2015.0,7.0,diesel,germany,170,False,False,False,False,10.0
audi,a3,audi,4590,fair-price,251000.0,140.0,2008-05-01,2008.0,5.0,diesel,germany,170,False,False,False,False,17.0
audi,a3,audi,30291,fair-price,74024.0,200.0,2023-02-01,2023.0,2.0,diesel,germany,170,False,False,False,False,2.0
audi,a3,audi,31180,fair-price,10772.0,116.0,2024-11-01,2024.0,11.0,petrol,germany,170,False,False,False,False,1.0
audi,a3,audi,33879,good-price,7103.0,116.0,2025-02-01,2025.0,2.0,petrol,germany,170,False,False,False,False,0.0
audi,a3,audi,42450,fair-price,8900.0,150.0,2025-05-01,2025.0,5.0,diesel,germany,170,False,False,False,False,0.0
audi,a3,audi,29514,fair-price,17015.0,116.0,2024-05-01,2024.0,5.0,diesel,germany,170,False,False,False,False,1.0
audi,a3,audi,32999,top-price,5900.0,116.0,2025-04-01,2025.0,4.0,petrol,germany,170,False,False,False,False,0.0
audi,a3,audi,31999,good-price,27900.0,150.0,2025-03-01,2025.0,3.0,petrol,germany,170,False,False,False,False,0.0
audi,a3,audi,20600,fair-price,87868.0,150.0,2020-06-01,2020.0,6.0,petrol,germany,170,False,False,False,False,5.0
audi,a3,audi,29630,fair-price,32364.0,150.0,2023-12-01,2023.0,12.0,petrol,germany,170,False,False,False,False,2.0
audi,a3,audi,29920,good-price,14417.0,150.0,2024-03-01,2024.0,3.0,2,germany,170,False,False,False,False,1.0
audi,a3,audi,26879,good-price,84618.0,150.0,2021-06-01,2021.0,6.0,petrol,germany,170,False,False,False,False,4.0
audi,a3,audi,34890,top-price,7900.0,150.0,2025-04-01,2025.0,4.0,petrol,germany,170,False,False,False,False,0.0
audi,a3,audi,30990,top-price,13186.0,150.0,2024-04-01,2024.0,4.0,petrol,germany,171,False,False,False,False,1.0
audi,a3,audi,34490,good-price,14662.0,150.0,2025-03-01,2025.0,3.0,petrol,germany,171,False,False,False,False,0.0
audi,a3,audi,41540,fair-price,4302.0,150.0,2025-03-01,2025.0,3.0,petrol,germany,171,False,False,False,False,0.0
audi,a3,audi,26890,fair-price,47013.0,150.0,2021-12-01,2021.0,12.0,petrol,germany,171,False,False,False,False,4.0
audi,a3,audi,36490,unknown,4530.0,150.0,2025-05-01,2025.0,5.0,petrol,germany,171,False,False,False,False,0.0
audi,a3,audi,24990,somewhat-expensive,61878.0,110.0,2023-11-01,2023.0,11.0,petrol,germany,171,False,False,False,False,2.0
audi,a3,audi,18450,somewhat-expensive,64647.0,116.0,2016-12-01,2016.0,12.0,petrol,germany,171,False,False,False,False,9.0
audi,a3,audi,38200,unknown,5900.0,150.0,2024-08-01,2024.0,8.0,petrol,germany,171,False,False,False,False,1.0
audi,a3,audi,18750,fair-price,69832.0,116.0,2020-02-01,2020.0,2.0,petrol,germany,171,False,False,False,False,5.0
audi,a3,audi,22990,fair-price,99987.0,150.0,2020-11-01,2020.0,11.0,petrol,germany,171,False,False,False,False,5.0
audi,a3,audi,30650,top-price,6918.0,116.0,2025-07-01,2025.0,7.0,petrol,germany,171,False,False,False,False,0.0
audi,a3,audi,32773,top-price,11086.0,116.0,2025-01-01,2025.0,1.0,petrol,germany,171,False,False,False,False,0.0
audi,a3,audi,24500,fair-price,30000.0,110.0,2023-04-01,2023.0,4.0,petrol,germany,171,False,False,False,False,2.0
audi,a3,audi,27550,somewhat-expensive,61688.0,110.0,2023-05-01,2023.0,5.0,petrol,germany,171,False,False,False,False,2.0
audi,a3,audi,34890,fair-price,20350.0,200.0,2022-10-01,2022.0,10.0,diesel,germany,171,False,False,False,False,3.0
audi,a3,audi,39990,unknown,8900.0,150.0,2025-08-01,2025.0,8.0,petrol,germany,172,False,False,False,False,0.0
audi,a3,audi,35440,good-price,12920.0,150.0,2025-04-01,2025.0,4.0,petrol,germany,172,False,False,False,False,0.0
audi,a3,audi,29980,fair-price,3000.0,116.0,2025-11-01,2025.0,11.0,petrol,germany,172,False,False,False,False,0.0
audi,a3,audi,29250,fair-price,30585.0,150.0,2022-10-01,2022.0,10.0,diesel,germany,172,False,False,False,False,3.0
audi,a3,audi,22230,fair-price,67968.0,110.0,2022-10-01,2022.0,10.0,petrol,germany,172,False,False,False,False,3.0
audi,a3,audi,4000,somewhat-expensive,222000.0,125.0,2007-11-01,2007.0,11.0,petrol,germany,172,False,False,False,False,18.0
audi,a3,audi,19480,good-price,132855.0,116.0,2022-11-01,2022.0,11.0,diesel,germany,172,False,False,False,False,3.0
audi,a3,audi,35798,unknown,20.0,150.0,2025-10-01,2025.0,10.0,petrol,germany,172,False,False,False,False,0.0
audi,a3,audi,17999,somewhat-expensive,112500.0,150.0,2017-03-01,2017.0,3.0,diesel,germany,172,False,False,False,False,8.0
audi,a3,audi,30990,good-price,8481.0,116.0,2025-03-01,2025.0,3.0,petrol,germany,172,False,False,False,False,0.0
audi,a3,audi,24900,fair-price,103522.0,150.0,2021-05-01,2021.0,5.0,2,germany,172,False,False,False,False,4.0
audi,a3,audi,31980,top-price,27475.0,150.0,2025-07-01,2025.0,7.0,diesel,germany,172,False,False,False,False,0.0
audi,a3,audi,29990,fair-price,49078.0,150.0,2023-09-01,2023.0,9.0,diesel,germany,172,False,False,False,False,2.0
audi,a3,audi,28880,good-price,21303.0,116.0,2024-10-01,2024.0,10.0,diesel,germany,172,False,False,False,False,1.0
audi,a3,audi,22980,good-price,158672.0,150.0,2023-09-01,2023.0,9.0,petrol,germany,172,False,False,False,False,2.0
audi,a3,audi,30980,good-price,32937.0,150.0,2023-12-01,2023.0,12.0,petrol,germany,172,False,False,False,False,2.0
audi,a3,audi,33740,fair-price,7385.0,116.0,2025-01-01,2025.0,1.0,petrol,germany,172,False,False,False,False,0.0
audi,a3,audi,25990,top-price,10748.0,116.0,2024-10-01,2024.0,10.0,petrol,germany,173,False,False,False,False,1.0
audi,a3,audi,33950,good-price,14927.0,150.0,2025-03-01,2025.0,3.0,petrol,germany,173,False,False,False,False,0.0
audi,a3,audi,26450,fair-price,49360.0,150.0,2022-08-01,2022.0,8.0,diesel,germany,173,False,False,False,False,3.0
audi,a3,audi,28940,fair-price,48484.0,150.0,2022-10-01,2022.0,10.0,diesel,germany,173,False,False,False,False,3.0
audi,a3,audi,23490,good-price,61772.0,110.0,2020-11-01,2020.0,11.0,petrol,germany,173,False,False,False,False,5.0
audi,a3,audi,14499,somewhat-expensive,122600.0,150.0,2014-09-01,2014.0,9.0,diesel,germany,173,False,False,False,False,11.0
audi,a3,audi,33620,top-price,13743.0,150.0,2025-01-01,2025.0,1.0,diesel,germany,173,False,False,False,False,0.0
audi,a3,audi,29490,fair-price,44657.0,150.0,2020-07-01,2020.0,7.0,diesel,germany,173,False,False,False,False,5.0
audi,a3,audi,30880,fair-price,22033.0,150.0,2025-04-01,2025.0,4.0,petrol,germany,173,False,False,False,False,0.0
audi,a3,audi,33790,unknown,1.0,116.0,,,,petrol,germany,173,False,False,False,False,
audi,a3,audi,30589,top-price,15932.0,150.0,2024-10-01,2024.0,10.0,petrol,germany,173,False,False,False,False,1.0
audi,a3,audi,30995,unknown,10.0,150.0,2025-11-01,2025.0,11.0,petrol,germany,173,False,False,False,False,0.0
audi,a3,audi,32420,somewhat-expensive,62057.0,150.0,2022-10-01,2022.0,10.0,diesel,germany,173,False,False,False,False,3.0
audi,a3,audi,20300,fair-price,135100.0,116.0,2022-11-01,2022.0,11.0,diesel,germany,173,False,False,False,False,3.0
audi,a3,audi,33490,top-price,11438.0,150.0,2025-06-01,2025.0,6.0,petrol,germany,173,False,False,False,False,0.0
audi,a3,audi,23875,fair-price,90647.0,150.0,2021-12-01,2021.0,12.0,diesel,germany,174,False,False,False,False,4.0
audi,a3,audi,34650,good-price,3900.0,116.0,2025-12-01,2025.0,12.0,diesel,germany,174,False,False,False,False,0.0
audi,a3,audi,31420,top-price,4672.0,116.0,2025-01-01,2025.0,1.0,petrol,germany,174,False,False,False,False,0.0
audi,a3,audi,5900,unknown,255718.0,125.0,2010-03-01,2010.0,3.0,petrol,germany,174,False,False,False,False,15.0
audi,a3,audi,36900,good-price,10472.0,150.0,2024-06-01,2024.0,6.0,petrol,germany,174,False,False,False,False,1.0
audi,a3,audi,22950,fair-price,80000.0,150.0,2022-03-01,2022.0,3.0,diesel,germany,174,False,False,False,False,3.0
audi,a3,audi,37970,somewhat-expensive,3853.0,116.0,2025-02-01,2025.0,2.0,petrol,germany,174,False,False,False,False,0.0
audi,a3,audi,36390,good-price,26942.0,150.0,2024-06-01,2024.0,6.0,petrol,germany,174,False,False,False,False,1.0
audi,a3,audi,29350,good-price,22068.0,150.0,2025-04-01,2025.0,4.0,petrol,germany,174,False,False,False,False,0.0
audi,a3,audi,33940,top-price,4930.0,150.0,2024-12-01,2024.0,12.0,diesel,germany,174,False,False,False,False,1.0
audi,a3,audi,29930,good-price,14762.0,150.0,2024-08-01,2024.0,8.0,petrol,germany,174,False,False,False,False,1.0
audi,a3,audi,32890,top-price,4595.0,116.0,2025-06-01,2025.0,6.0,petrol,germany,174,False,False,False,False,0.0
audi,a3,audi,33750,fair-price,26127.0,200.0,2022-10-01,2022.0,10.0,diesel,germany,174,False,False,False,False,3.0
audi,a3,audi,32590,top-price,9950.0,116.0,2025-03-01,2025.0,3.0,petrol,germany,174,False,False,False,False,0.0
audi,a3,audi,22880,fair-price,68629.0,150.0,2022-10-01,2022.0,10.0,petrol,germany,174,False,False,False,False,3.0
audi,a3,audi,36880,top-price,5000.0,150.0,2025-01-01,2025.0,1.0,diesel,germany,175,False,False,False,False,0.0
audi,a3,audi,32890,top-price,9420.0,116.0,2025-07-01,2025.0,7.0,petrol,germany,175,False,False,False,False,0.0
audi,a3,audi,31995,unknown,10.0,150.0,2025-11-01,2025.0,11.0,petrol,germany,175,False,False,False,False,0.0
audi,a3,audi,29870,fair-price,67863.0,190.0,2022-03-01,2022.0,3.0,petrol,germany,175,False,False,False,False,3.0
audi,a3,audi,18890,fair-price,113620.0,150.0,2019-01-01,2019.0,1.0,diesel,germany,175,False,False,False,False,6.0
audi,a3,audi,29290,good-price,23500.0,150.0,2023-11-01,2023.0,11.0,petrol,germany,175,False,False,False,False,2.0
audi,a3,audi,33780,top-price,7420.0,116.0,2025-02-01,2025.0,2.0,petrol,germany,175,False,False,False,False,0.0
audi,a3,audi,25890,fair-price,29750.0,110.0,2023-09-01,2023.0,9.0,petrol,germany,175,False,False,False,False,2.0
audi,a3,audi,35988,fair-price,25813.0,150.0,2025-01-01,2025.0,1.0,petrol,germany,175,False,False,False,False,0.0
audi,a3,audi,34290,top-price,16849.0,150.0,2025-02-01,2025.0,2.0,diesel,germany,175,False,False,False,False,0.0
audi,a3,audi,32990,good-price,24447.0,150.0,2025-03-01,2025.0,3.0,diesel,germany,175,False,False,False,False,0.0
audi,a3,audi,28750,fair-price,54662.0,150.0,2023-10-01,2023.0,10.0,diesel,germany,175,False,False,False,False,2.0
audi,a3,audi,38480,good-price,10.0,150.0,2025-09-01,2025.0,9.0,petrol,germany,175,False,False,False,False,0.0
audi,a3,audi,33950,top-price,11383.0,150.0,2025-03-01,2025.0,3.0,petrol,germany,175,False,False,False,False,0.0
audi,a3,audi,38750,good-price,10.0,150.0,2025-09-01,2025.0,9.0,petrol,germany,175,False,False,False,False,0.0
audi,a3,audi,33800,good-price,19967.0,150.0,2025-04-01,2025.0,4.0,petrol,germany,176,False,False,False,False,0.0
audi,a3,audi,24430,somewhat-expensive,36990.0,116.0,2022-11-01,2022.0,11.0,diesel,germany,176,False,False,False,False,3.0
audi,a3,audi,32920,unknown,10.0,150.0,,,,petrol,germany,176,False,False,False,False,
audi,a3,audi,16990,fair-price,116000.0,116.0,2018-01-01,2018.0,1.0,diesel,germany,176,False,False,False,False,7.0
audi,a3,audi,19580,somewhat-expensive,172223.0,150.0,2020-07-01,2020.0,7.0,petrol,germany,176,False,False,False,False,5.0
audi,a3,audi,32500,somewhat-expensive,39000.0,150.0,2023-05-01,2023.0,5.0,petrol,germany,176,False,False,False,False,2.0
audi,a3,audi,36930,top-price,7980.0,150.0,2025-02-01,2025.0,2.0,petrol,germany,176,False,False,False,False,0.0
audi,a3,audi,39940,fair-price,4890.0,150.0,2025-05-01,2025.0,5.0,petrol,germany,176,False,False,False,False,0.0
audi,a3,audi,16320,somewhat-expensive,118248.0,116.0,2017-04-01,2017.0,4.0,petrol,germany,176,False,False,False,False,8.0
audi,a3,audi,22925,good-price,76740.0,150.0,2022-11-01,2022.0,11.0,diesel,germany,176,False,False,False,False,3.0
audi,a3,audi,21760,fair-price,83980.0,116.0,2022-03-01,2022.0,3.0,diesel,germany,176,False,False,False,False,3.0
audi,a3,audi,42960,unknown,5.0,177.0,,,,2,germany,176,False,False,False,False,
audi,a3,audi,25780,fair-price,44413.0,110.0,2021-08-01,2021.0,8.0,petrol,germany,176,False,False,False,False,4.0
audi,a3,audi,26990,somewhat-expensive,20274.0,110.0,2022-10-01,2022.0,10.0,petrol,germany,176,False,False,False,False,3.0
audi,a3,audi,9730,somewhat-expensive,157000.0,90.0,2012-03-01,2012.0,3.0,diesel,germany,176,False,False,False,False,13.0
audi,a3,audi,8499,fair-price,160000.0,105.0,2010-06-01,2010.0,6.0,diesel,germany,176,False,False,False,False,15.0
audi,a3,audi,25990,top-price,6714.0,116.0,2024-12-01,2024.0,12.0,petrol,germany,177,False,False,False,False,1.0
audi,a3,audi,28478,fair-price,18129.0,116.0,2024-04-01,2024.0,4.0,diesel,germany,177,False,False,False,False,1.0
audi,a3,audi,19290,top-price,136135.0,116.0,2022-11-01,2022.0,11.0,diesel,germany,177,False,False,False,False,3.0
audi,a3,audi,35000,fair-price,20335.0,150.0,2023-07-01,2023.0,7.0,2,germany,177,False,False,False,False,2.0
audi,a3,audi,30980,top-price,5640.0,116.0,2025-01-01,2025.0,1.0,petrol,germany,177,False,False,False,False,0.0
audi,a3,audi,33980,good-price,6838.0,150.0,2024-09-01,2024.0,9.0,petrol,germany,177,False,False,False,False,1.0
audi,a3,audi,35950,top-price,3300.0,116.0,2025-03-01,2025.0,3.0,petrol,germany,177,False,False,False,False,0.0
audi,a3,audi,29960,fair-price,37806.0,150.0,2023-10-01,2023.0,10.0,petrol,germany,177,False,False,False,False,2.0
audi,a3,audi,22480,fair-price,98700.0,150.0,2020-12-01,2020.0,12.0,diesel,germany,177,False,False,False,False,5.0
audi,a3,audi,19300,fair-price,95600.0,150.0,2019-01-01,2019.0,1.0,petrol,germany,177,False,False,False,False,6.0
audi,a3,audi,39550,good-price,4212.0,150.0,2025-05-01,2025.0,5.0,petrol,germany,177,False,False,False,False,0.0
audi,a3,audi,37340,top-price,8500.0,150.0,2025-02-01,2025.0,2.0,petrol,germany,177,False,False,False,False,0.0
audi,a3,audi,42280,somewhat-expensive,5989.0,150.0,2024-12-01,2024.0,12.0,petrol,germany,177,False,False,False,False,1.0
audi,a3,audi,38450,top-price,3259.0,150.0,2025-06-01,2025.0,6.0,diesel,germany,177,False,False,False,False,0.0
audi,a3,audi,3300,somewhat-expensive,236243.0,125.0,1998-05-01,1998.0,5.0,petrol,germany,177,False,False,False,False,27.0
audi,a3,audi,11400,somewhat-expensive,179000.0,150.0,2014-12-01,2014.0,12.0,diesel,germany,177,False,False,False,False,11.0
audi,a3,audi,34490,top-price,7065.0,150.0,2024-11-01,2024.0,11.0,petrol,germany,177,False,False,False,False,1.0
audi,a3,audi,19980,fair-price,74824.0,150.0,2017-08-01,2017.0,8.0,petrol,germany,178,False,False,False,False,8.0
audi,a3,audi,20950,somewhat-expensive,26500.0,150.0,2016-09-01,2016.0,9.0,petrol,germany,178,False,False,False,False,9.0
audi,a3,audi,27980,somewhat-expensive,65300.0,184.0,2020-07-01,2020.0,7.0,diesel,germany,178,False,False,False,False,5.0
audi,a3,audi,4400,somewhat-expensive,211000.0,150.0,2006-06-01,2006.0,6.0,petrol,germany,178,False,False,False,False,19.0
audi,a3,audi,34990,top-price,19182.0,150.0,2025-04-01,2025.0,4.0,diesel,germany,178,False,False,False,False,0.0
audi,a3,audi,29980,fair-price,27976.0,116.0,2024-10-01,2024.0,10.0,petrol,germany,178,False,False,False,False,1.0
audi,a3,audi,33690,good-price,7361.0,116.0,2025-03-01,2025.0,3.0,petrol,germany,178,False,False,False,False,0.0
audi,a3,audi,39330,fair-price,11964.0,150.0,2024-09-01,2024.0,9.0,diesel,germany,178,False,False,False,False,1.0
audi,a3,audi,26980,fair-price,17780.0,116.0,2025-01-01,2025.0,1.0,petrol,germany,178,False,False,False,False,0.0
audi,a3,audi,46930,unknown,3000.0,150.0,2025-10-01,2025.0,10.0,petrol,germany,178,False,False,False,False,0.0
audi,a3,audi,38420,fair-price,27.0,150.0,2025-10-01,2025.0,10.0,petrol,germany,178,False,False,False,False,0.0
audi,a3,audi,36950,unknown,50.0,150.0,2025-12-01,2025.0,12.0,petrol,germany,178,False,False,False,False,0.0
audi,a3,audi,24989,fair-price,94750.0,150.0,2021-03-01,2021.0,3.0,diesel,germany,178,False,False,False,False,4.0
audi,a3,audi,25800,fair-price,37046.0,110.0,2022-07-01,2022.0,7.0,petrol,germany,178,False,False,False,False,3.0
audi,a3,audi,24490,fair-price,44832.0,110.0,2021-03-01,2021.0,3.0,petrol,germany,178,False,False,False,False,4.0
audi,a3,audi,38490,top-price,10000.0,150.0,2025-04-01,2025.0,4.0,petrol,germany,178,False,False,False,False,0.0
audi,a3,audi,32440,top-price,9978.0,150.0,2024-10-01,2024.0,10.0,petrol,germany,179,False,False,False,False,1.0
audi,a3,audi,25180,top-price,49779.0,116.0,2024-04-01,2024.0,4.0,diesel,germany,179,False,False,False,False,1.0
audi,a3,audi,27980,fair-price,16128.0,150.0,2024-09-01,2024.0,9.0,petrol,germany,179,False,False,False,False,1.0
audi,a3,audi,35890,top-price,8100.0,116.0,2025-03-01,2025.0,3.0,petrol,germany,179,False,False,False,False,0.0
audi,a3,audi,31490,fair-price,10807.0,116.0,2025-03-01,2025.0,3.0,petrol,germany,179,False,False,False,False,0.0
audi,a3,audi,34750,unknown,150.0,150.0,2025-11-01,2025.0,11.0,petrol,germany,179,False,False,False,False,0.0
audi,a3,audi,33480,top-price,25772.0,150.0,2025-02-01,2025.0,2.0,diesel,germany,179,False,False,False,False,0.0
audi,a3,audi,33500,fair-price,41645.0,190.0,2022-08-01,2022.0,8.0,petrol,germany,179,False,False,False,False,3.0
audi,a3,audi,27999,fair-price,49992.0,150.0,2022-10-01,2022.0,10.0,diesel,germany,179,False,False,False,False,3.0
audi,a3,audi,18990,expensive,88000.0,116.0,2017-04-01,2017.0,4.0,petrol,germany,179,False,False,False,False,8.0
audi,a3,audi,32863,good-price,24696.0,150.0,2025-03-01,2025.0,3.0,petrol,germany,179,False,False,False,False,0.0
audi,a3,audi,28741,somewhat-expensive,34060.0,150.0,2022-12-01,2022.0,12.0,diesel,germany,179,False,False,False,False,3.0
audi,a3,audi,30640,top-price,9381.0,116.0,2025-03-01,2025.0,3.0,petrol,germany,179,False,False,False,False,0.0
audi,a3,audi,21760,fair-price,35924.0,110.0,2022-11-01,2022.0,11.0,petrol,germany,179,False,False,False,False,3.0
audi,a3,audi,35980,top-price,5580.0,150.0,2025-04-01,2025.0,4.0,petrol,germany,179,False,False,False,False,0.0
audi,a3,audi,38490,unknown,8194.0,116.0,2025-02-01,2025.0,2.0,petrol,germany,180,False,False,False,False,0.0
audi,a3,audi,24390,fair-price,44600.0,110.0,2023-11-01,2023.0,11.0,petrol,germany,180,False,False,False,False,2.0
audi,a3,audi,28930,good-price,17800.0,116.0,2025-03-01,2025.0,3.0,petrol,germany,180,False,False,False,False,0.0
audi,a3,audi,32880,top-price,7022.0,116.0,2025-02-01,2025.0,2.0,petrol,germany,180,False,False,False,False,0.0
audi,a3,audi,19450,fair-price,88345.0,150.0,2020-01-01,2020.0,1.0,petrol,germany,180,False,False,False,False,5.0
audi,a3,audi,21490,fair-price,89835.0,150.0,2022-10-01,2022.0,10.0,petrol,germany,180,False,False,False,False,3.0
audi,a3,audi,27382,fair-price,65024.0,150.0,2022-11-01,2022.0,11.0,diesel,germany,180,False,False,False,False,3.0
audi,a3,audi,36980,top-price,8300.0,150.0,2025-01-01,2025.0,1.0,diesel,germany,180,False,False,False,False,0.0
audi,a3,audi,25950,unknown,35990.0,150.0,2022-01-01,2022.0,1.0,petrol,germany,180,False,False,False,False,3.0
audi,a3,audi,29440,good-price,29009.0,150.0,2025-04-01,2025.0,4.0,petrol,germany,180,False,False,False,False,0.0
audi,a3,audi,17990,fair-price,225700.0,150.0,2022-07-01,2022.0,7.0,diesel,germany,180,False,False,False,False,3.0
audi,a3,audi,23890,fair-price,87518.0,116.0,2022-03-01,2022.0,3.0,diesel,germany,180,False,False,False,False,3.0
audi,a3,audi,27850,fair-price,24586.0,116.0,2025-03-01,2025.0,3.0,petrol,germany,180,False,False,False,False,0.0
audi,a3,audi,16450,fair-price,119500.0,179.0,2014-08-01,2014.0,8.0,petrol,germany,180,False,False,False,False,11.0
audi,a3,audi,33430,good-price,7535.0,116.0,2025-03-01,2025.0,3.0,petrol,germany,180,False,False,False,False,0.0
audi,a3,audi,24930,fair-price,36000.0,116.0,2023-11-01,2023.0,11.0,diesel,germany,180,False,False,False,False,2.0
audi,a3,audi,33778,good-price,19962.0,150.0,2024-06-01,2024.0,6.0,petrol,germany,181,False,False,False,False,1.0
audi,a3,audi,13490,somewhat-expensive,96100.0,110.0,2015-05-01,2015.0,5.0,petrol,germany,181,False,False,False,False,10.0
audi,a3,audi,24330,fair-price,89988.0,190.0,2020-08-01,2020.0,8.0,petrol,germany,181,False,False,False,False,5.0
audi,a3,audi,32920,good-price,20544.0,150.0,2025-02-01,2025.0,2.0,diesel,germany,181,False,False,False,False,0.0
audi,a3,audi,22699,good-price,27978.0,110.0,2023-04-01,2023.0,4.0,petrol,germany,181,False,False,False,False,2.0
audi,a3,audi,25332,fair-price,72928.0,150.0,2021-08-01,2021.0,8.0,diesel,germany,181,False,False,False,False,4.0
audi,a3,audi,33950,good-price,7510.0,116.0,2025-02-01,2025.0,2.0,petrol,germany,181,False,False,False,False,0.0
audi,a3,audi,21750,fair-price,67444.0,116.0,2021-11-01,2021.0,11.0,diesel,germany,181,False,False,False,False,4.0
audi,a3,audi,22530,fair-price,64381.0,110.0,2022-10-01,2022.0,10.0,petrol,germany,181,False,False,False,False,3.0
audi,a3,audi,33995,unknown,10.0,150.0,2025-11-01,2025.0,11.0,petrol,germany,181,False,False,False,False,0.0
audi,a3,audi,37180,top-price,1100.0,150.0,2025-12-01,2025.0,12.0,diesel,germany,181,False,False,False,False,0.0
audi,a3,audi,33480,top-price,10710.0,150.0,2024-08-01,2024.0,8.0,petrol,germany,181,False,False,False,False,1.0
audi,a3,audi,29825,good-price,12840.0,150.0,2024-09-01,2024.0,9.0,petrol,germany,181,False,False,False,False,1.0
audi,a3,audi,21980,fair-price,38800.0,116.0,2019-02-01,2019.0,2.0,petrol,germany,181,False,False,False,False,6.0
audi,a3,audi,27574,fair-price,68930.0,150.0,2022-05-01,2022.0,5.0,diesel,germany,181,False,False,False,False,3.0
audi,a3,audi,36490,unknown,5.0,116.0,,,,petrol,germany,182,False,False,False,False,
audi,a3,audi,27850,expensive,68034.0,116.0,2023-07-01,2023.0,7.0,diesel,germany,182,False,False,False,False,2.0
audi,a3,audi,36360,top-price,4850.0,150.0,2025-06-01,2025.0,6.0,petrol,germany,182,False,False,False,False,0.0
audi,a3,audi,25550,fair-price,61850.0,150.0,2023-05-01,2023.0,5.0,petrol,germany,182,False,False,False,False,2.0
audi,a3,audi,17800,fair-price,75000.0,116.0,2019-02-01,2019.0,2.0,petrol,germany,182,False,False,False,False,6.0
audi,a3,audi,29490,fair-price,27621.0,150.0,2025-04-01,2025.0,4.0,petrol,germany,182,False,False,False,False,0.0
audi,a3,audi,33870,good-price,18132.0,150.0,2025-03-01,2025.0,3.0,petrol,germany,182,False,False,False,False,0.0
audi,a3,audi,38500,somewhat-expensive,13800.0,150.0,2024-07-01,2024.0,7.0,petrol,germany,182,False,False,False,False,1.0
audi,a3,audi,31790,fair-price,12670.0,150.0,2023-05-01,2023.0,5.0,diesel,germany,182,False,False,False,False,2.0
audi,a3,audi,16100,fair-price,120900.0,179.0,2014-09-01,2014.0,9.0,petrol,germany,182,False,False,False,False,11.0
audi,a3,audi,45840,somewhat-expensive,19990.0,190.0,2024-08-01,2024.0,8.0,petrol,germany,182,False,False,False,False,1.0
audi,a3,audi,27850,fair-price,44500.0,150.0,2022-11-01,2022.0,11.0,diesel,germany,182,False,False,False,False,3.0
audi,a3,audi,15120,fair-price,99727.0,125.0,2016-10-01,2016.0,10.0,petrol,germany,182,False,False,False,False,9.0
audi,a3,audi,30590,unknown,22900.0,150.0,2023-09-01,2023.0,9.0,petrol,germany,183,False,False,False,False,2.0
audi,a3,audi,38380,top-price,5957.0,150.0,2025-07-01,2025.0,7.0,diesel,germany,183,False,False,False,False,0.0
audi,a3,audi,34940,top-price,10428.0,150.0,2025-02-01,2025.0,2.0,petrol,germany,183,False,False,False,False,0.0
audi,a3,audi,34880,unknown,3500.0,150.0,2025-10-01,2025.0,10.0,petrol,germany,183,False,False,False,False,0.0
audi,a3,audi,21984,fair-price,60324.0,110.0,2023-10-01,2023.0,10.0,petrol,germany,183,False,False,False,False,2.0
audi,a3,audi,32890,unknown,20.0,150.0,2025-12-01,2025.0,12.0,petrol,germany,183,False,False,False,False,0.0
audi,a3,audi,28450,somewhat-expensive,87280.0,200.0,2022-12-01,2022.0,12.0,diesel,germany,183,False,False,False,False,3.0
audi,a3,audi,9999,fair-price,126000.0,160.0,2008-05-01,2008.0,5.0,petrol,germany,183,False,False,False,False,17.0
audi,a3,audi,35930,good-price,22544.0,150.0,2025-03-01,2025.0,3.0,diesel,germany,183,False,False,False,False,0.0
audi,a3,audi,18900,unknown,177000.0,184.0,2013-10-01,2013.0,10.0,diesel,germany,183,False,False,False,False,12.0
audi,a3,audi,27990,fair-price,71975.0,150.0,2023-10-01,2023.0,10.0,diesel,germany,183,False,False,False,False,2.0
audi,a3,audi,23540,fair-price,112531.0,150.0,2022-10-01,2022.0,10.0,diesel,germany,183,False,False,False,False,3.0
audi,a3,audi,23440,fair-price,65608.0,150.0,2020-07-01,2020.0,7.0,diesel,germany,183,False,False,False,False,5.0
audi,a3,audi,22980,somewhat-expensive,156142.0,150.0,2022-02-01,2022.0,2.0,diesel,germany,183,False,False,False,False,3.0
audi,a3,audi,23780,good-price,70092.0,150.0,2022-08-01,2022.0,8.0,diesel,germany,183,False,False,False,False,3.0
audi,a3,audi,32693,good-price,27869.0,150.0,2025-03-01,2025.0,3.0,petrol,germany,183,False,False,False,False,0.0
audi,a3,audi,17950,fair-price,147700.0,150.0,2020-07-01,2020.0,7.0,diesel,germany,183,False,False,False,False,5.0
audi,a3,audi,29750,somewhat-expensive,18901.0,150.0,2024-07-01,2024.0,7.0,petrol,germany,183,False,False,False,False,1.0
audi,a3,audi,41990,unknown,18500.0,150.0,2024-06-01,2024.0,6.0,petrol,unknown,184,False,False,False,False,1.0
audi,a3,audi,31750,somewhat-expensive,52765.0,116.0,2023-11-01,2023.0,11.0,diesel,unknown,184,False,False,False,False,2.0
audi,a3,audi,37990,unknown,50.0,150.0,,,,petrol,unknown,184,False,False,False,False,
audi,a3,audi,9970,good-price,54000.0,102.0,2007-04-01,2007.0,4.0,petrol,unknown,184,False,False,False,False,18.0
