make,model,mileage,price,price_label,registration,fuel,country,power_hp,country_name,page
audi,a3,72844,13850,good-price,03-2015,b,d,122,germany,99
audi,a3,99200,24930,fair-price,06-2021,b,d,150,germany,99
audi,a3,38590,22480,good-price,10-2022,b,d,110,germany,99
audi,a3,100000,23330,fair-price,08-2020,d,d,150,germany,99
audi,a3,49500,24900,good-price,02-2019,b,d,150,germany,99
audi,a3,56556,24490,good-price,03-2022,2,d,204,germany,99
audi,a3,16531,29498,top-price,05-2024,b,d,150,germany,99
audi,a3,174410,1999,top-price,02-1999,b,d,101,germany,99
audi,a3,88000,17430,good-price,02-2016,b,d,150,germany,99
audi,a3,182000,6980,fair-price,12-2011,b,d,105,germany,99
audi,a3,133326,16400,fair-price,01-2020,d,d,116,germany,99
audi,a3,16490,29440,top-price,07-2024,b,d,150,germany,99
audi,a3,62910,19990,top-price,05-2019,b,d,150,germany,99
audi,a3,66665,17661,good-price,06-2019,b,d,150,germany,99
audi,a3,50000,28988,fair-price,03-2023,b,d,150,germany,99
audi,a3,223000,2200,fair-price,03-2002,b,d,102,germany,99
audi,a3,18461,36680,top-price,05-2024,b,d,150,germany,100
audi,a3,33508,21880,good-price,09-2023,b,d,110,germany,100
audi,a3,39117,29880,fair-price,12-2022,b,d,150,germany,100
audi,a3,56900,27900,fair-price,04-2022,d,d,150,germany,100
audi,a3,45600,20200,fair-price,12-2018,b,d,150,germany,100
audi,a3,41875,19450,fair-price,07-2018,b,d,150,germany,100
audi,a3,24961,26798,fair-price,01-2023,b,d,150,germany,100
audi,a3,72863,22520,somewhat-expensive,07-2017,b,d,190,germany,100
audi,a3,166000,10600,good-price,09-2013,d,d,150,germany,100
audi,a3,216000,7999,good-price,03-2013,d,d,140,germany,100
audi,a3,101507,16980,fair-price,06-2016,b,d,125,germany,100
audi,a3,69000,26599,fair-price,06-2023,d,d,150,germany,100
audi,a3,50878,20780,top-price,12-2020,b,d,150,germany,100
audi,a3,73000,25590,fair-price,10-2022,d,d,116,germany,100
audi,a3,92190,17590,good-price,03-2016,b,d,125,germany,100
audi,a3,31412,29630,top-price,05-2023,2,d,245,germany,100
audi,a3,71226,22950,good-price,01-2022,d,d,150,germany,100
audi,a3,56964,23560,top-price,10-2022,2,d,204,germany,100
audi,a3,25700,25990,good-price,08-2022,d,d,116,germany,100
audi,a3,95082,24250,fair-price,09-2022,2,d,150,germany,100
audi,a3,122900,19190,unknown,04-2021,b,d,110,germany,101
audi,a3,53437,28930,fair-price,05-2023,2,d,150,germany,101
audi,a3,226000,9470,fair-price,10-2013,b,d,179,germany,101
audi,a3,61007,22677,top-price,07-2022,2,d,150,germany,101
audi,a3,107500,19039,top-price,10-2019,d,d,150,germany,101
audi,a3,31990,23830,top-price,12-2022,2,d,204,germany,101
audi,a3,4301,32555,top-price,03-2025,b,d,150,germany,101
audi,a3,62288,22780,top-price,07-2023,d,d,116,germany,101
audi,a3,206510,4990,fair-price,09-2011,b,d,125,germany,101
audi,a3,92600,12990,good-price,08-2011,b,d,160,germany,101
audi,a3,114501,18870,somewhat-expensive,06-2017,b,d,150,germany,101
audi,a3,38679,20460,good-price,04-2021,b,d,110,germany,101
audi,a3,67000,21860,top-price,11-2023,d,d,116,germany,101
audi,a3,53931,22900,good-price,07-2022,b,d,150,germany,101
audi,a3,48480,26970,fair-price,11-2023,b,d,110,germany,101
audi,a3,7590,22949,top-price,11-2023,b,d,110,germany,101
audi,a3,26395,26988,fair-price,08-2022,b,d,150,germany,101
audi,a3,52500,22600,good-price,03-2021,b,d,150,germany,101
audi,a3,52000,18900,good-price,03-2015,b,d,150,germany,101
audi,a3,110400,16500,somewhat-expensive,01-2018,d,d,116,germany,101
audi,a3,127129,16790,top-price,07-2017,d,d,150,germany,102
audi,a3,69450,22950,fair-price,09-2019,d,d,150,germany,102
audi,a3,55393,27870,somewhat-expensive,10-2022,d,d,150,germany,102
audi,a3,42088,29300,top-price,03-2025,b,d,150,germany,102
audi,a3,110000,15980,top-price,05-2018,d,d,150,germany,102
audi,a3,147754,12190,fair-price,01-2015,b,d,150,germany,102
audi,a3,1500,32990,good-price,02-2025,b,d,150,germany,102
audi,a3,196701,9990,fair-price,02-2013,b,d,179,germany,102
audi,a3,6147,36970,good-price,05-2025,d,d,150,germany,102
audi,a3,0,39440,unknown,new,b,d,204,germany,102
audi,a3,96400,22520,fair-price,09-2022,d,d,116,germany,102
audi,a3,114800,10500,good-price,11-2011,b,d,160,germany,102
audi,a3,49181,28880,fair-price,07-2022,b,d,150,germany,102
audi,a3,104703,19490,top-price,07-2022,d,d,116,germany,102
audi,a3,119938,14990,good-price,11-2014,b,d,179,germany,102
audi,a3,157000,14390,fair-price,01-2014,d,d,184,germany,102
audi,a3,56461,24990,fair-price,11-2019,b,d,150,germany,102
audi,a3,40700,13500,somewhat-expensive,06-2013,b,d,122,germany,102
audi,a3,0,39990,unknown,new,b,d,150,germany,102
audi,a3,61080,17900,fair-price,07-2017,b,d,150,germany,102
audi,a3,90893,23990,top-price,03-2023,d,d,150,germany,103
audi,a3,150000,13250,fair-price,09-2017,d,d,116,germany,103
audi,a3,36420,26930,fair-price,11-2022,2,d,150,germany,103
audi,a3,71579,18399,fair-price,12-2017,b,d,150,germany,103
audi,a3,180000,16500,expensive,08-2017,b,d,116,germany,103
audi,a3,143000,18150,fair-price,05-2016,d,d,184,germany,103
audi,a3,9133,33540,top-price,03-2025,b,d,116,germany,103
audi,a3,5075,35570,top-price,11-2024,d,d,150,germany,103
audi,a3,17162,30265,fair-price,01-2024,b,d,150,germany,103
audi,a3,5800,43450,somewhat-expensive,02-2025,b,d,150,germany,103
audi,a3,342210,1899,unknown,05-2002,b,d,150,germany,103
audi,a3,123652,18800,somewhat-expensive,04-2018,b,d,150,germany,103
audi,a3,164200,9900,unknown,11-2002,b,d,190,germany,103
audi,a3,55400,23390,fair-price,10-2020,b,d,150,germany,103
audi,a3,110350,13497,good-price,09-2013,b,d,179,germany,103
audi,a3,47545,24950,top-price,07-2022,d,d,116,germany,103
audi,a3,20900,32440,good-price,08-2024,b,d,150,germany,103
audi,a3,47500,22995,fair-price,04-2022,b,d,110,germany,103
audi,a3,6135,31810,top-price,03-2025,b,d,116,germany,103
audi,a3,188288,14880,good-price,12-2019,b,d,150,germany,103
audi,a3,10071,38405,top-price,09-2024,d,d,150,germany,104
audi,a3,84394,19950,top-price,11-2022,b,d,150,germany,104
audi,a3,55000,17430,good-price,02-2017,b,d,150,germany,104
audi,a3,7850,35440,good-price,02-2025,b,d,150,germany,104
audi,a3,4444,49890,unknown,12-2025,d,d,150,germany,104
audi,a3,43777,24980,good-price,10-2022,b,d,150,germany,104
audi,a3,81300,19350,good-price,04-2019,b,d,150,germany,104
audi,a3,147475,14500,fair-price,03-2016,b,d,125,germany,104
audi,a3,52152,22900,good-price,02-2021,2,d,204,germany,104
audi,a3,68530,23190,fair-price,04-2016,d,d,184,germany,104
audi,a3,21782,26980,top-price,03-2025,b,d,116,germany,104
audi,a3,42000,29000,good-price,06-2022,b,d,190,germany,104
audi,a3,249000,3400,somewhat-expensive,07-2004,d,d,140,germany,104
audi,a3,248000,4450,somewhat-expensive,03-2007,d,d,105,germany,104
audi,a3,276000,3250,somewhat-expensive,08-2006,b,d,102,germany,104
audi,a3,92300,25940,unknown,10-2022,2,d,204,germany,104
audi,a3,29836,24945,top-price,06-2022,2,d,204,germany,104
audi,a3,10319,35980,good-price,03-2025,b,d,116,germany,104
audi,a3,89642,24999,fair-price,02-2022,2,d,150,germany,104
audi,a3,62790,22439,good-price,12-2021,2,d,150,germany,104
audi,a3,20090,26490,good-price,06-2024,b,unknown,110,germany,105
audi,a3,7199,33440,fair-price,10-2024,b,unknown,150,germany,105
audi,a3,133000,17995,fair-price,12-2016,b,unknown,150,germany,105
audi,a3,57000,19350,top-price,02-2015,b,unknown,179,germany,105
audi,a3,120541,10980,good-price,06-2014,c,unknown,110,germany,105
audi,a3,55357,33640,fair-price,05-2022,b,unknown,190,germany,105
audi,a3,76758,22870,somewhat-expensive,02-2021,b,unknown,150,germany,105
audi,a3,227500,12990,somewhat-expensive,06-2017,d,unknown,150,germany,105
audi,a3,96952,21990,fair-price,03-2021,b,unknown,110,germany,105
audi,a3,146600,13900,fair-price,01-2017,b,unknown,150,germany,105
audi,a3,82764,26730,fair-price,10-2022,d,unknown,150,germany,105
audi,a3,8537,35540,top-price,01-2025,b,unknown,150,germany,105
audi,a3,213000,3300,unknown,03-2005,b,unknown,150,germany,105
audi,a3,91470,18690,top-price,02-2017,b,unknown,150,germany,105
audi,a3,28424,29890,good-price,12-2021,2,unknown,245,germany,105
audi,a3,115500,22490,fair-price,06-2020,b,unknown,190,germany,105
audi,a3,93450,15990,good-price,07-2018,b,unknown,116,germany,105
audi,a3,75000,17690,fair-price,06-2018,d,unknown,116,germany,105
audi,a3,163000,7490,somewhat-expensive,05-2010,b,unknown,160,germany,105
audi,a3,5300,26995,good-price,11-2022,2,unknown,204,germany,105
audi,a3,46272,23850,fair-price,11-2022,2,d,204,germany,106
audi,a3,34100,24799,fair-price,09-2023,b,d,110,germany,106
audi,a3,118500,15680,top-price,11-2017,d,d,150,germany,106
audi,a3,217487,12750,unknown,04-2015,d,d,110,germany,106
audi,a3,82614,14720,fair-price,11-2016,b,d,125,germany,106
audi,a3,63243,24830,top-price,11-2022,2,d,245,germany,106
audi,a3,115000,24900,fair-price,05-2022,d,d,150,germany,106
audi,a3,192000,5250,fair-price,03-2008,b,d,160,germany,106
audi,a3,42120,26990,good-price,08-2023,b,d,150,germany,106
audi,a3,156000,12900,fair-price,04-2018,b,d,150,germany,106
audi,a3,14490,25760,good-price,10-2024,b,d,150,germany,106
audi,a3,71368,21490,top-price,04-2017,d,d,184,germany,106
audi,a3,93100,13490,good-price,05-2017,b,d,116,germany,106
audi,a3,170000,9900,fair-price,06-2013,d,d,105,germany,106
audi,a3,249000,3300,unknown,07-1997,b,d,101,germany,106
audi,a3,64330,18990,somewhat-expensive,03-2018,b,d,116,germany,106
audi,a3,28947,21755,fair-price,12-2023,b,d,110,germany,106
audi,a3,175000,6800,fair-price,11-2012,b,d,125,germany,106
audi,a3,94500,19000,fair-price,07-2019,b,d,150,germany,106
audi,a3,85600,23600,good-price,09-2022,d,d,150,germany,106
audi,a3,33446,24970,fair-price,05-2023,b,d,110,germany,107
audi,a3,44900,11990,good-price,07-2012,b,d,105,germany,107
audi,a3,59510,16990,fair-price,02-2016,b,d,150,germany,107
audi,a3,90600,13999,good-price,06-2017,b,d,116,germany,107
audi,a3,80000,15990,fair-price,06-2014,b,d,140,germany,107
audi,a3,86441,20880,fair-price,10-2022,2,d,204,germany,107
audi,a3,128420,22990,expensive,05-2018,b,d,150,germany,107
audi,a3,138700,8990,unknown,10-2009,b,d,125,germany,107
audi,a3,157000,12000,somewhat-expensive,02-2013,b,d,122,germany,107
audi,a3,237000,4500,fair-price,05-2006,b,d,102,germany,107
audi,a3,213351,4990,fair-price,06-2011,b,d,125,germany,107
audi,a3,61600,19479,top-price,04-2017,b,d,150,germany,107
audi,a3,176000,6490,unknown,10-2008,d,d,140,germany,107
audi,a3,1,28900,top-price,12-2025,b,d,116,germany,107
audi,a3,124900,10500,fair-price,07-2012,b,d,105,germany,107
audi,a3,61458,9999,fair-price,05-2008,b,d,160,germany,107
audi,a3,49890,22447,good-price,11-2020,b,d,150,germany,107
audi,a3,138000,11999,good-price,03-2016,b,d,110,germany,107
audi,a3,95230,16990,fair-price,06-2019,d,d,116,germany,107
audi,a3,18487,32963,fair-price,06-2024,b,d,150,germany,107
audi,a3,84588,23880,top-price,05-2023,d,d,150,germany,108
audi,a3,44690,27870,fair-price,11-2022,2,d,204,germany,108
audi,a3,288780,3750,unknown,02-2008,b,d,102,germany,108
audi,a3,2000,36490,top-price,08-2025,b,d,150,germany,108
audi,a3,68678,23213,good-price,10-2021,b,d,150,germany,108
audi,a3,46200,25480,good-price,10-2022,2,d,245,germany,108
audi,a3,38945,22911,fair-price,10-2022,b,d,110,germany,108
audi,a3,48800,25990,good-price,06-2021,b,d,150,germany,108
audi,a3,21322,31500,good-price,07-2023,2,d,150,germany,108
audi,a3,102300,25470,fair-price,08-2023,d,d,116,germany,108
audi,a3,219500,6999,good-price,12-2009,d,d,140,germany,108
audi,a3,53400,22850,good-price,08-2020,d,d,150,germany,108
audi,a3,34854,27850,fair-price,12-2021,b,d,150,germany,108
audi,a3,129000,26990,top-price,03-2022,d,d,200,germany,108
audi,a3,44771,26990,fair-price,11-2022,2,d,245,germany,108
audi,a3,4501,30990,top-price,01-2025,b,d,116,germany,108
audi,a3,57900,21860,top-price,11-2023,d,d,116,germany,108
audi,a3,2500,36990,top-price,06-2025,d,d,150,germany,108
audi,a3,163543,18990,fair-price,09-2020,b,d,150,germany,108
audi,a3,52290,20900,top-price,06-2021,2,d,204,germany,108
audi,a3,84588,23880,top-price,05-2023,d,unknown,150,germany,109
audi,a3,43669,24720,good-price,04-2024,b,unknown,110,germany,109
audi,a3,113200,19999,good-price,07-2020,2,unknown,204,germany,109
audi,a3,118500,15350,fair-price,12-2016,b,unknown,150,germany,109
audi,a3,3001,25888,toolow-price ,10-2025,b,unknown,116,germany,109
audi,a3,46573,21980,good-price,08-2022,d,unknown,116,germany,109
audi,a3,49808,24950,fair-price,11-2022,d,unknown,116,germany,109
audi,a3,39100,22860,top-price,11-2023,d,unknown,116,germany,109
audi,a3,200000,4900,unknown,10-2006,b,unknown,102,germany,109
audi,a3,190000,3499,good-price,07-1997,b,unknown,101,germany,109
audi,a3,61000,16600,fair-price,07-2019,b,unknown,116,germany,109
audi,a3,239500,6600,fair-price,12-2012,d,unknown,105,germany,109
audi,a3,119936,14780,top-price,11-2017,b,unknown,150,germany,109
audi,a3,156000,13499,top-price,02-2016,b,unknown,179,germany,109
audi,a3,184180,6900,somewhat-expensive,07-2011,b,unknown,160,germany,109
audi,a3,113000,18400,good-price,09-2019,b,unknown,150,germany,109
audi,a3,35000,21950,fair-price,08-2022,b,unknown,110,germany,109
audi,a3,43344,26480,top-price,09-2023,2,unknown,204,germany,109
audi,a3,6806,29890,good-price,05-2025,b,unknown,150,germany,109
audi,a3,98700,8490,good-price,05-2010,b,unknown,125,germany,109
audi,a3,84798,24700,somewhat-expensive,10-2022,b,unknown,150,germany,110
audi,a3,218000,5990,somewhat-expensive,06-2006,d,unknown,170,germany,110
audi,a3,114300,15880,fair-price,09-2017,2,unknown,150,germany,110
audi,a3,43582,23780,unknown,03-2021,b,unknown,150,germany,110
audi,a3,44350,23980,fair-price,10-2022,2,unknown,204,germany,110
audi,a3,59505,22480,top-price,11-2022,b,unknown,204,germany,110
audi,a3,66134,19890,somewhat-expensive,03-2015,b,unknown,179,germany,110
audi,a3,110435,15950,good-price,07-2015,b,unknown,150,germany,110
audi,a3,51127,22850,fair-price,09-2023,b,unknown,110,germany,110
audi,a3,68000,27490,good-price,07-2022,d,unknown,200,germany,110
audi,a3,115100,22980,fair-price,12-2019,d,unknown,184,germany,110
audi,a3,115000,17950,fair-price,12-2017,d,unknown,150,germany,110
audi,a3,126344,16480,top-price,01-2019,d,unknown,150,germany,110
audi,a3,68200,21750,good-price,08-2019,b,unknown,150,germany,110
audi,a3,24150,26987,fair-price,08-2022,2,unknown,150,germany,110
audi,a3,171837,8000,fair-price,09-2010,b,unknown,160,germany,110
audi,a3,30494,32220,top-price,02-2025,d,unknown,150,germany,110
audi,a3,147000,14490,good-price,06-2018,2,unknown,150,germany,110
audi,a3,121000,14900,good-price,12-2017,b,unknown,150,germany,110
audi,a3,109300,6999,fair-price,01-2005,b,unknown,102,germany,110
audi,a3,34999,28200,good-price,12-2023,b,d,150,germany,111
audi,a3,47215,21830,fair-price,12-2021,2,d,204,germany,111
audi,a3,65864,22950,top-price,05-2020,d,d,150,germany,111
audi,a3,97600,21890,good-price,06-2023,d,d,116,germany,111
audi,a3,74700,20800,top-price,12-2020,b,d,150,germany,111
audi,a3,58555,27990,good-price,11-2022,d,d,150,germany,111
audi,a3,22232,29980,fair-price,10-2023,b,d,150,germany,111
audi,a3,150000,10995,fair-price,10-2013,b,d,140,germany,111
audi,a3,25058,27350,fair-price,09-2022,2,d,150,germany,111
audi,a3,100900,10999,fair-price,06-2009,b,d,160,germany,111
audi,a3,169780,10790,good-price,01-2015,c,d,110,germany,111
audi,a3,45127,22450,fair-price,11-2022,2,d,204,germany,111
audi,a3,143914,13990,unknown,03-2015,b,d,140,germany,111
audi,a3,7880,29990,top-price,03-2025,b,d,116,germany,111
audi,a3,28267,32988,top-price,01-2025,b,d,150,germany,111
audi,a3,26490,23990,fair-price,11-2022,2,d,204,germany,111
audi,a3,120000,7900,fair-price,04-2012,b,d,105,germany,111
audi,a3,1900,36950,good-price,12-2025,b,d,150,germany,111
audi,a3,54000,28970,fair-price,09-2022,d,d,150,germany,111
audi,a3,11990,26680,top-price,01-2025,b,d,116,germany,111
audi,a3,27900,23490,unknown,05-2023,b,d,150,germany,112
audi,a3,72365,20480,top-price,06-2020,b,d,150,germany,112
audi,a3,98240,14600,fair-price,04-2015,b,d,150,germany,112
audi,a3,30,36980,good-price,12-2025,b,d,150,germany,112
audi,a3,988,32840,top-price,03-2025,b,d,116,germany,112
audi,a3,244381,4500,fair-price,10-2006,b,d,102,germany,112
audi,a3,1,46480,unknown,new,b,d,204,germany,112
audi,a3,137600,7250,fair-price,08-2009,b,d,102,germany,112
audi,a3,24700,28000,good-price,04-2023,b,d,150,germany,112
audi,a3,24511,23490,unknown,03-2016,b,d,125,germany,112
audi,a3,150000,5490,fair-price,01-2006,b,d,102,germany,112
audi,a3,139510,6095,unknown,08-2004,b,d,200,germany,112
audi,a3,14986,33900,good-price,02-2024,b,d,150,germany,112
audi,a3,89600,3699,fair-price,03-2004,b,d,102,germany,112
audi,a3,75210,24990,top-price,10-2022,d,d,116,germany,112
audi,a3,27000,29980,fair-price,12-2023,d,d,150,germany,112
audi,a3,67000,26990,fair-price,11-2021,b,d,150,germany,112
audi,a3,132900,14990,good-price,12-2018,2,d,150,germany,112
audi,a3,45778,30105,top-price,09-2022,2,d,245,germany,112
audi,a3,17500,32990,top-price,02-2025,b,d,150,germany,112
audi,a3,115169,14690,top-price,08-2014,b,d,150,germany,113
audi,a3,298000,2250,good-price,09-2007,d,d,140,germany,113
audi,a3,76425,21960,fair-price,11-2020,b,d,150,germany,113
audi,a3,56339,18990,fair-price,12-2017,b,d,116,germany,113
audi,a3,188000,16990,unknown,12-2017,b,d,150,germany,113
audi,a3,158389,5900,unknown,07-2002,b,d,150,germany,113
audi,a3,42204,23590,fair-price,09-2021,2,d,204,germany,113
audi,a3,6992,43790,somewhat-expensive,03-2025,d,d,150,germany,113
audi,a3,127673,17980,fair-price,11-2020,b,d,150,germany,113
audi,a3,39696,24453,fair-price,08-2022,b,d,110,germany,113
audi,a3,72323,24290,good-price,02-2022,d,d,150,germany,113
audi,a3,28267,32988,top-price,01-2025,b,d,150,germany,113
audi,a3,39985,24550,fair-price,08-2022,b,d,110,germany,113
audi,a3,150000,9990,unknown,12-2012,b,d,160,germany,113
audi,a3,83291,20980,good-price,11-2020,b,d,150,germany,113
audi,a3,69900,22960,top-price,09-2022,2,d,204,germany,113
audi,a3,100874,23980,good-price,03-2022,b,d,150,germany,113
audi,a3,130200,12490,somewhat-expensive,02-2013,d,d,105,germany,113
audi,a3,112990,22480,fair-price,05-2022,d,d,116,germany,113
audi,a3,48650,26899,good-price,01-2023,d,d,150,germany,113
audi,a3,109388,16480,top-price,08-2018,2,unknown,204,germany,114
audi,a3,62852,19000,somewhat-expensive,10-2017,b,unknown,150,germany,114
audi,a3,71300,18590,fair-price,02-2018,b,unknown,150,germany,114
audi,a3,3098,26888,toolow-price ,12-2025,b,unknown,116,germany,114
audi,a3,200000,14840,fair-price,05-2017,2,unknown,150,germany,114
audi,a3,115572,21980,good-price,06-2021,d,unknown,150,germany,114
audi,a3,179682,12349,somewhat-expensive,04-2014,d,unknown,150,germany,114
audi,a3,5898,32290,top-price,08-2024,d,unknown,150,germany,114
audi,a3,85000,10890,fair-price,10-2010,b,unknown,125,germany,114
audi,a3,63900,24780,somewhat-expensive,10-2022,d,unknown,116,germany,114
audi,a3,8152,34850,top-price,11-2024,b,unknown,150,germany,114
audi,a3,93900,30990,good-price,12-2022,d,unknown,200,germany,114
audi,a3,4500,38980,fair-price,05-2025,2,unknown,150,germany,114
audi,a3,97000,21480,somewhat-expensive,08-2019,b,unknown,110,germany,114
audi,a3,43421,22730,fair-price,11-2022,2,unknown,204,germany,114
audi,a3,34921,12300,somewhat-expensive,10-2012,b,unknown,105,germany,114
audi,a3,104000,18990,fair-price,04-2018,d,unknown,150,germany,114
audi,a3,149000,14500,fair-price,10-2015,2,unknown,204,germany,114
audi,a3,124000,11990,unknown,11-2013,b,unknown,140,germany,114
audi,a3,58600,27990,somewhat-expensive,12-2020,b,unknown,150,germany,114
audi,a3,0,29998,unknown,new,d,unknown,150,germany,115
audi,a3,76000,18500,fair-price,07-2017,b,unknown,151,germany,115
audi,a3,153000,18999,fair-price,02-2022,d,unknown,116,germany,115
audi,a3,130000,16499,good-price,04-2019,d,unknown,116,germany,115
audi,a3,97405,20490,fair-price,11-2020,b,unknown,150,germany,115
audi,a3,13903,31310,top-price,10-2024,b,unknown,150,germany,115
audi,a3,60410,28547,fair-price,11-2022,d,unknown,150,germany,115
audi,a3,3980,34940,top-price,08-2025,b,unknown,150,germany,115
audi,a3,51997,22490,unknown,07-2020,b,unknown,150,germany,115
audi,a3,105381,16890,top-price,05-2017,b,unknown,150,germany,115
audi,a3,49996,26850,good-price,08-2022,d,unknown,150,germany,115
audi,a3,104400,15990,fair-price,08-2018,d,unknown,116,germany,115
audi,a3,5,33580,unknown,new,b,unknown,150,germany,115
audi,a3,158945,17490,fair-price,01-2020,d,unknown,150,germany,115
audi,a3,150000,16800,unknown,05-2017,d,unknown,184,germany,115
audi,a3,137500,19800,fair-price,11-2022,d,unknown,116,germany,115
audi,a3,28600,32979,top-price,05-2025,d,unknown,150,germany,115
audi,a3,76213,21900,good-price,06-2021,d,unknown,116,germany,115
audi,a3,1141,37250,good-price,11-2025,b,unknown,150,germany,115
audi,a3,88000,13990,good-price,03-2013,d,unknown,105,germany,115
audi,a3,95789,26990,good-price,02-2022,d,d,150,germany,116
audi,a3,39100,25970,fair-price,09-2022,2,d,150,germany,116
audi,a3,150000,13400,top-price,11-2018,b,d,150,germany,116
audi,a3,128900,20990,good-price,12-2022,2,d,204,germany,116
audi,a3,30059,23950,fair-price,04-2021,2,d,204,germany,116
audi,a3,22350,25650,fair-price,11-2020,b,d,150,germany,116
audi,a3,14990,39440,somewhat-expensive,08-2024,b,d,150,germany,116
audi,a3,2000,36490,top-price,08-2025,b,d,150,germany,116
audi,a3,135651,8950,fair-price,12-2009,b,d,102,germany,116
audi,a3,96000,6999,fair-price,03-2006,b,d,102,germany,116
audi,a3,78450,20880,good-price,10-2021,d,d,116,germany,116
audi,a3,24800,31440,top-price,03-2025,b,d,150,germany,116
audi,a3,58020,28580,top-price,03-2022,2,d,245,germany,116
audi,a3,10254,29990,fair-price,10-2022,2,d,150,germany,116
audi,a3,7352,28350,top-price,05-2025,b,d,116,germany,116
audi,a3,8920,33890,top-price,01-2025,d,d,150,germany,116
audi,a3,128000,19999,good-price,07-2017,d,d,184,germany,116
audi,a3,61220,23420,unknown,02-2021,b,d,150,germany,116
audi,a3,142000,15900,good-price,02-2016,d,d,150,germany,116
audi,a3,27396,28950,fair-price,05-2024,b,d,150,germany,116
audi,a3,126174,19480,good-price,08-2022,d,d,150,germany,117
audi,a3,121000,8850,somewhat-expensive,02-2011,b,d,105,germany,117
audi,a3,31400,20730,fair-price,10-2020,b,d,110,germany,117
audi,a3,156000,10899,unknown,04-2009,b,d,125,germany,117
audi,a3,99800,14200,fair-price,12-2014,d,d,110,germany,117
audi,a3,46228,25420,fair-price,11-2022,d,d,150,germany,117
audi,a3,24999,24444,top-price,06-2023,b,d,110,germany,117
audi,a3,171000,8400,good-price,01-2012,b,d,160,germany,117
audi,a3,160000,18480,good-price,01-2021,b,d,150,germany,117
audi,a3,184200,2500,fair-price,10-2000,b,d,102,germany,117
audi,a3,761,35980,top-price,12-2024,b,d,150,germany,117
audi,a3,186000,4250,somewhat-expensive,09-2008,b,d,125,germany,117
audi,a3,50874,23950,good-price,12-2022,2,d,150,germany,117
audi,a3,13000,29780,top-price,02-2024,2,d,204,germany,117
audi,a3,74200,18440,good-price,12-2020,b,d,110,germany,117
audi,a3,109000,17500,somewhat-expensive,06-2019,b,d,116,germany,117
audi,a3,59989,16290,good-price,11-2018,d,d,116,germany,117
audi,a3,196317,8250,fair-price,03-2015,b,d,110,germany,117
audi,a3,65200,20700,top-price,07-2020,b,d,150,germany,117
audi,a3,57034,23790,fair-price,09-2022,b,d,150,germany,117
audi,a3,89450,27680,somewhat-expensive,04-2021,d,d,150,germany,118
audi,a3,6635,25490,top-price,12-2024,b,d,116,germany,118
audi,a3,159296,5750,fair-price,10-2008,b,d,125,germany,118
audi,a3,111030,24970,fair-price,08-2020,d,d,150,germany,118
audi,a3,134300,17480,fair-price,08-2020,2,d,204,germany,118
audi,a3,146800,7490,somewhat-expensive,10-2010,b,d,102,germany,118
audi,a3,35388,22730,good-price,12-2022,2,d,204,germany,118
audi,a3,249620,3600,unknown,04-2004,b,d,150,germany,118
audi,a3,179000,7990,unknown,06-2009,b,d,125,germany,118
audi,a3,26897,26690,fair-price,11-2021,b,d,150,germany,118
audi,a3,24652,32988,good-price,03-2025,d,d,150,germany,118
audi,a3,7990,29800,top-price,05-2023,b,d,150,germany,118
audi,a3,5400,31980,top-price,03-2025,b,d,116,germany,118
audi,a3,46411,29950,expensive,04-2023,b,d,110,germany,118
audi,a3,49264,25990,somewhat-expensive,01-2024,b,d,110,germany,118
audi,a3,149718,7499,good-price,06-2009,b,d,102,germany,118
audi,a3,22650,24950,good-price,08-2022,2,d,204,germany,118
audi,a3,110300,17800,fair-price,02-2019,d,d,116,germany,118
audi,a3,10,40690,unknown,new,b,d,150,germany,118
audi,a3,135000,15998,unknown,03-2014,d,d,150,germany,118
audi,a3,19970,23480,top-price,08-2022,2,d,204,germany,119
audi,a3,98200,11500,fair-price,06-2013,b,d,122,germany,119
audi,a3,93500,21900,good-price,02-2022,2,d,204,germany,119
audi,a3,7698,32900,good-price,05-2023,b,d,150,germany,119
audi,a3,94750,23400,fair-price,10-2021,2,d,204,germany,119
audi,a3,28800,29990,fair-price,04-2020,b,d,150,germany,119
audi,a3,8513,29980,top-price,10-2024,b,d,150,germany,119
audi,a3,15103,28900,fair-price,06-2022,b,d,150,germany,119
audi,a3,32843,23980,fair-price,11-2022,2,d,204,germany,119
audi,a3,52304,24480,fair-price,02-2021,b,d,150,germany,119
audi,a3,44409,23970,good-price,09-2022,2,d,204,germany,119
audi,a3,4999,29880,top-price,12-2024,b,d,116,germany,119
audi,a3,39031,22980,top-price,11-2022,2,d,150,germany,119
audi,a3,79650,22990,fair-price,09-2019,d,d,150,germany,119
audi,a3,59154,24990,good-price,05-2021,b,d,150,germany,119
audi,a3,15000,30990,top-price,04-2025,b,d,150,germany,119
audi,a3,125000,16770,good-price,07-2018,b,d,150,germany,119
audi,a3,6000,36990,top-price,06-2025,d,d,150,germany,119
audi,a3,51426,23750,good-price,04-2022,b,d,150,germany,119
audi,a3,107800,19999,good-price,06-2016,d,d,184,germany,119
audi,a3,4433,36477,top-price,01-2025,b,d,150,germany,120
audi,a3,49431,22980,somewhat-expensive,06-2021,d,d,116,germany,120
audi,a3,3500,39880,unknown,11-2025,b,d,150,germany,120
audi,a3,45000,22990,fair-price,09-2022,2,d,204,germany,120
